time,id,x,y,speed,headway,leader_id,target_accel_with_noise_with_failsafe,target_accel_no_noise_no_failsafe,target_accel_with_noise_no_failsafe,target_accel_no_noise_with_failsafe,realized_accel,road_grade,edge_id,lane_number,distance,relative_position,follower_id,leader_rel_speed
0,human_1,0.0,-11.200000000000001,0.0,649.5454545454545,human_5,,,,,0,0,highway_0,0,0.0,0.0,,0.0
0.1,human_1,0.00990089623058693,-11.200000000000001,0.0990089623058693,649.5454545454545,human_5,0.9999905192892797,0.9999905192892797,0.9999905192892797,0.9999905192892797,0.9900896230586929,0,highway_0,0,0.00990089623058693,0.00990089623058693,,0.0
0.2,human_1,0.029702679166728287,-11.200000000000001,0.19801782936141354,649.5454545454545,human_5,0.9999895572609967,0.9999895572609967,0.9999895572609967,0.9999895572609967,0.9900886705554425,0,highway_0,0,0.029702679166728287,0.029702679166728287,,3.7636560534792807e-14
0.3,human_1,0.05940533880687146,-11.200000000000001,0.2970265964014317,649.5454545454545,human_5,0.9999885471041838,0.9999885471041838,0.9999885471041838,0.9999885471041838,0.9900876704001815,0,highway_0,0,0.05940533880687146,0.05940533880687146,,2.032263246576349e-13
0.4,human_1,0.09900886463066011,-11.200000000000001,0.3960352582378864,649.5454545454546,human_5,0.9999874845481922,0.9999874845481922,0.9999874845481922,0.9999874845481922,0.9900866183645468,0,highway_0,0,0.09900886463066011,0.09900886463066011,,6.116218642659987e-13
0.5,human_1,0.1485132455284606,-11.200000000000001,0.49504380897800493,649.5454545454547,human_5,0.9999863624751978,0.9999863624751978,0.9999863624751978,0.9999863624751978,0.9900855074011855,0,highway_0,0,0.1485132455284606,0.1485132455284606,,1.4058754160828357e-12
0.6,human_1,0.20791846970269912,-11.200000000000001,0.5940522417423851,649.545454545455,human_5,0.9999851709202403,0.9999851709202403,0.9999851709202403,0.9999851709202403,0.990084327643802,0,highway_0,0,0.20791846970269912,0.20791846970269912,,2.7601254615206017e-12
0.7,human_1,0.27722452454100954,-11.200000000000001,0.6930605483831045,649.5454545454554,human_5,0.9999838970712657,0.9999838970712657,0.9999838970712657,0.9999838970712657,0.9900830664071936,0,highway_0,0,0.27722452454100954,0.27722452454100954,,4.8834269961162136e-12
0.8,human_1,0.35643139646119304,-11.200000000000001,0.7920687192018349,649.5454545454562,human_5,0.9999825252691764,0.9999825252691764,0.9999825252691764,0.9999825252691764,0.9900817081873037,0,highway_0,0,0.35643139646119304,0.35643139646119304,,8.022915665151231e-12
0.9,human_1,0.4455390707279893,-11.200000000000001,0.8910767426679626,649.5454545454573,human_5,0.9999810370078899,0.9999810370078899,0.9999810370078899,0.9999810370078899,0.9900802346612769,0,highway_0,0,0.4455390707279893,0.4455390707279893,,1.2468026611145433e-11
1.0,human_1,0.5445475312416609,-11.200000000000001,0.9900846051367158,649.5454545454593,human_5,0.9999794109344067,0.9999794109344067,0.9999794109344067,0.9999794109344067,0.9900786246875326,0,highway_0,0,0.5445475312416609,0.5445475312416609,,1.855415820983808e-11
1.1,human_1,0.6534567602983908,-11.200000000000001,1.0890922905672995,649.5454545454619,human_5,0.9999776228488949,0.9999776228488949,0.9999776228488949,0.9999776228488949,0.9900768543058369,0,highway_0,0,0.6534567602983908,0.6534567602983908,,2.6667335006891335e-11
1.2,human_1,0.7722667383224949,-11.200000000000001,1.188099780241041,649.5454545454655,human_5,0.9999756457047888,0.9999756457047888,0.9999756457047888,0.9999756457047888,0.990074896737414,0,highway_0,0,0.7722667383224949,0.7722667383224949,,3.724820452077893e-11
1.3,human_1,0.9009774435704496,-11.200000000000001,1.287107052479547,649.5454545454706,human_5,0.9999734496089101,0.9999734496089101,0.9999734496089101,0.9999734496089101,0.9900727223850603,0,highway_0,0,0.9009774435704496,0.9009774435704496,,5.079603404567479e-11
1.4,human_1,1.039588851806737,-11.200000000000001,1.386114082362875,649.5454545454775,human_5,0.999971001821613,0.999971001821613,0.999971001821613,0.999971001821613,0.990070298833281,0,highway_0,0,1.039588851806737,1.039588851806737,,6.787437278887865e-11
1.5,human_1,1.1881009359515093,-11.200000000000001,1.4851208414477224,649.5454545454863,human_5,0.9999682667569595,0.9999682667569595,0.9999682667569595,0.9999682667569595,0.9900675908484735,0,highway_0,0,1.1881009359515093,1.1881009359515093,,8.911560378521699e-11
1.6,human_1,1.346513665700073,-11.200000000000001,1.5841272974856362,649.5454545454979,human_5,0.9999652059829277,0.9999652059829277,0.9999652059829277,0.9999652059829277,0.990064560379138,0,highway_0,0,1.346513665700073,1.346513665700073,,1.1522494069993172e-10
1.7,human_1,1.5148270071141976,-11.200000000000001,1.6831334141412464,649.5454545455127,human_5,0.9999617782216628,0.9999617782216628,0.9999617782216628,0.9999617782216628,0.9900611665561021,0,highway_0,0,1.5148270071141976,1.5148270071141976,,1.4698775530064268e-10
1.8,human_1,1.6930409221852507,-11.200000000000001,1.7821391507105306,649.5454545455312,human_5,0.9999579393497715,0.9999579393497715,0.9999579393497715,0.9999579393497715,0.9900573656928424,0,highway_0,0,1.6930409221852507,1.6930409221852507,,1.8527313017102642e-10
1.9,human_1,1.8811553683691618,-11.200000000000001,1.8811444618391118,649.5454545455543,human_5,0.9999536423986705,0.9999536423986705,0.9999536423986705,0.9999536423986705,0.9900531112858113,0,highway_0,0,1.881155368369162,1.881155368369162,,2.3104007595975418e-10
2.0,human_1,2.0791702980932216,-11.200000000000001,1.9801492972405963,649.5454545455829,human_5,0.9999488375549935,0.9999488375549935,0.9999488375549935,0.9999488375549935,0.9900483540148453,0,highway_0,0,2.0791702980932216,2.0791702980932216,,2.853430824956149e-10
